x_adj,y_adj,z(m),,x(m),y(m),z(m),,easting,northing,,,,
,,,,-11.8,-10.55,-1.664,,489375.08,6203445.11,,,,
,,,,-10.479,-9.366,-1.726,,489376.264,6203446.431,,,,
,,,,-9.439,-8.436,-1.779,,489377.194,6203447.471,,,,
,,,,-8.355,-7.465,-1.775,,489378.165,6203448.555,,,,
,,,,-7.514,-6.714,-1.777,,489378.916,6203449.396,,,,
,,,,-6.882,-6.147,-1.794,,489379.483,6203450.028,,,,
,,,,-6.271,-5.601,-1.787,,489380.029,6203450.639,,,,
,,,,-5.806,-5.184,-1.797,,489380.446,6203451.104,,,,
,,,,-5.423,-4.841,-1.812,,489380.789,6203451.487,,,,
,,,,-5.068,-4.523,-1.82,,489381.107,6203451.842,,,,
,,,,-4.76,-4.247,-1.829,,489381.383,6203452.15,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.211,-11.738,-1.546,,489373.892,6203443.699,,,,
,,,,-11.812,-10.495,-1.661,,489375.135,6203445.098,,,,
,,,,-10.624,-9.436,-1.745,,489376.194,6203446.286,,,,
,,,,-9.462,-8.404,-1.779,,489377.226,6203447.448,,,,
,,,,-8.379,-7.439,-1.775,,489378.191,6203448.531,,,,
,,,,-7.535,-6.69,-1.777,,489378.94,6203449.375,,,,
,,,,-6.898,-6.122,-1.793,,489379.508,6203450.012,,,,
,,,,-6.277,-5.571,-1.784,,489380.059,6203450.633,,,,
,,,,-5.813,-5.158,-1.794,,489380.472,6203451.097,,,,
,,,,-5.433,-4.818,-1.811,,489380.812,6203451.477,,,,
,,,,-5.079,-4.504,-1.819,,489381.126,6203451.831,,,,
,,,,-4.773,-4.232,-1.829,,489381.398,6203452.137,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.211,-11.738,-1.546,,489373.892,6203443.699,,,,
,,,,-11.812,-10.495,-1.661,,489375.135,6203445.098,,,,
,,,,-10.624,-9.436,-1.745,,489376.194,6203446.286,,,,
,,,,-9.462,-8.404,-1.779,,489377.226,6203447.448,,,,
,,,,-8.379,-7.439,-1.775,,489378.191,6203448.531,,,,
,,,,-7.535,-6.69,-1.777,,489378.94,6203449.375,,,,
,,,,-6.898,-6.122,-1.793,,489379.508,6203450.012,,,,
,,,,-6.277,-5.571,-1.784,,489380.059,6203450.633,,,,
,,,,-5.813,-5.158,-1.794,,489380.472,6203451.097,,,,
,,,,-5.433,-4.818,-1.811,,489380.812,6203451.477,,,,
,,,,-5.079,-4.504,-1.819,,489381.126,6203451.831,,,,
,,,,-4.773,-4.232,-1.829,,489381.398,6203452.137,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.227,-11.678,-1.544,,489373.952,6203443.683,,,,
,,,,-11.824,-10.439,-1.658,,489375.191,6203445.086,,,,
,,,,-10.829,-9.557,-1.773,,489376.073,6203446.081,,,,
,,,,-9.495,-8.38,-1.78,,489377.25,6203447.415,,,,
,,,,-8.387,-7.399,-1.771,,489378.231,6203448.523,,,,
,,,,-7.55,-6.661,-1.775,,489378.969,6203449.36,,,,
,,,,-6.917,-6.101,-1.793,,489379.529,6203449.993,,,,
,,,,-6.288,-5.546,-1.782,,489380.084,6203450.622,,,,
,,,,-5.83,-5.139,-1.794,,489380.491,6203451.08,,,,
,,,,-5.445,-4.799,-1.81,,489380.831,6203451.465,,,,
,,,,-5.096,-4.491,-1.82,,489381.139,6203451.814,,,,
,,,,-4.781,-4.212,-1.827,,489381.418,6203452.129,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.227,-11.678,-1.544,,489373.952,6203443.683,,,,
,,,,-11.824,-10.439,-1.658,,489375.191,6203445.086,,,,
,,,,-10.829,-9.557,-1.773,,489376.073,6203446.081,,,,
,,,,-9.495,-8.38,-1.78,,489377.25,6203447.415,,,,
,,,,-8.387,-7.399,-1.771,,489378.231,6203448.523,,,,
,,,,-7.55,-6.661,-1.775,,489378.969,6203449.36,,,,
,,,,-6.917,-6.101,-1.793,,489379.529,6203449.993,,,,
,,,,-6.288,-5.546,-1.782,,489380.084,6203450.622,,,,
,,,,-5.83,-5.139,-1.794,,489380.491,6203451.08,,,,
,,,,-5.445,-4.799,-1.81,,489380.831,6203451.465,,,,
,,,,-5.096,-4.491,-1.82,,489381.139,6203451.814,,,,
,,,,-4.781,-4.212,-1.827,,489381.418,6203452.129,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.243,-11.618,-1.541,,489374.012,6203443.667,,,,
,,,,-11.833,-10.381,-1.654,,489375.249,6203445.077,,,,
,,,,-10.847,-9.513,-1.771,,489376.117,6203446.063,,,,
,,,,-9.515,-8.344,-1.779,,489377.286,6203447.395,,,,
,,,,-8.407,-7.37,-1.771,,489378.26,6203448.503,,,,
,,,,-7.568,-6.635,-1.775,,489378.995,6203449.342,,,,
,,,,-6.937,-6.079,-1.793,,489379.551,6203449.973,,,,
,,,,-6.312,-5.531,-1.784,,489380.099,6203450.598,,,,
,,,,-5.831,-5.108,-1.79,,489380.522,6203451.079,,,,
,,,,-5.463,-4.784,-1.811,,489380.846,6203451.447,,,,
,,,,-5.107,-4.472,-1.819,,489381.158,6203451.803,,,,
,,,,-4.797,-4.199,-1.828,,489381.431,6203452.113,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.243,-11.618,-1.541,,489374.012,6203443.667,,,,
,,,,-11.833,-10.381,-1.654,,489375.249,6203445.077,,,,
,,,,-10.847,-9.513,-1.771,,489376.117,6203446.063,,,,
,,,,-9.515,-8.344,-1.779,,489377.286,6203447.395,,,,
,,,,-8.407,-7.37,-1.771,,489378.26,6203448.503,,,,
,,,,-7.568,-6.635,-1.775,,489378.995,6203449.342,,,,
,,,,-6.937,-6.079,-1.793,,489379.551,6203449.973,,,,
,,,,-6.312,-5.531,-1.784,,489380.099,6203450.598,,,,
,,,,-5.831,-5.108,-1.79,,489380.522,6203451.079,,,,
,,,,-5.463,-4.784,-1.811,,489380.846,6203451.447,,,,
,,,,-5.107,-4.472,-1.819,,489381.158,6203451.803,,,,
,,,,-4.797,-4.199,-1.828,,489381.431,6203452.113,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.937,-12.162,-0.323,,489373.468,6203442.973,,,,
,,,,-13.932,-12.154,-0.646,,489373.476,6203442.978,,,,
,,,,-13.948,-12.163,-0.97,,489373.467,6203442.962,,,,
,,,,-13.945,-12.161,-1.294,,489373.469,6203442.965,,,,
,,,,-13.267,-11.566,-1.54,,489374.064,6203443.643,,,,
,,,,-11.848,-10.328,-1.652,,489375.302,6203445.062,,,,
,,,,-10.871,-9.473,-1.771,,489376.157,6203446.039,,,,
,,,,-9.532,-8.307,-1.777,,489377.323,6203447.378,,,,
,,,,-8.427,-7.341,-1.77,,489378.289,6203448.483,,,,
,,,,-7.586,-6.608,-1.774,,489379.022,6203449.324,,,,
,,,,-6.95,-6.052,-1.791,,489379.578,6203449.96,,,,
,,,,-6.323,-5.506,-1.782,,489380.124,6203450.587,,,,
,,,,-5.859,-5.1,-1.793,,489380.53,6203451.051,,,,
,,,,-5.472,-4.762,-1.809,,489380.868,6203451.438,,,,
,,,,-5.115,-4.451,-1.817,,489381.179,6203451.795,,,,
,,,,-4.816,-4.189,-1.83,,489381.441,6203452.094,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.937,-12.162,-0.323,,489373.468,6203442.973,,,,
,,,,-13.932,-12.154,-0.646,,489373.476,6203442.978,,,,
,,,,-13.948,-12.163,-0.97,,489373.467,6203442.962,,,,
,,,,-13.945,-12.161,-1.294,,489373.469,6203442.965,,,,
,,,,-13.267,-11.566,-1.54,,489374.064,6203443.643,,,,
,,,,-11.848,-10.328,-1.652,,489375.302,6203445.062,,,,
,,,,-10.871,-9.473,-1.771,,489376.157,6203446.039,,,,
,,,,-9.532,-8.307,-1.777,,489377.323,6203447.378,,,,
,,,,-8.427,-7.341,-1.77,,489378.289,6203448.483,,,,
,,,,-7.586,-6.608,-1.774,,489379.022,6203449.324,,,,
,,,,-6.95,-6.052,-1.791,,489379.578,6203449.96,,,,
,,,,-6.323,-5.506,-1.782,,489380.124,6203450.587,,,,
,,,,-5.859,-5.1,-1.793,,489380.53,6203451.051,,,,
,,,,-5.472,-4.762,-1.809,,489380.868,6203451.438,,,,
,,,,-5.115,-4.451,-1.817,,489381.179,6203451.795,,,,
,,,,-4.816,-4.189,-1.83,,489381.441,6203452.094,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.993,-12.13,-0.971,,489373.5,6203442.917,,,,
,,,,-13.993,-12.13,-1.295,,489373.5,6203442.917,,,,
,,,,-13.29,-11.516,-1.538,,489374.114,6203443.62,,,,
,,,,-11.848,-10.267,-1.648,,489375.363,6203445.062,,,,
,,,,-10.902,-9.444,-1.771,,489376.186,6203446.008,,,,
,,,,-9.551,-8.273,-1.776,,489377.357,6203447.359,,,,
,,,,-8.446,-7.314,-1.77,,489378.316,6203448.464,,,,
,,,,-7.597,-6.578,-1.772,,489379.052,6203449.313,,,,
,,,,-6.965,-6.029,-1.791,,489379.601,6203449.945,,,,
,,,,-6.34,-5.488,-1.782,,489380.142,6203450.57,,,,
,,,,-5.871,-5.08,-1.792,,489380.55,6203451.039,,,,
,,,,-5.483,-4.743,-1.808,,489380.887,6203451.427,,,,
,,,,-5.128,-4.436,-1.817,,489381.194,6203451.782,,,,
,,,,-4.814,-4.162,-1.825,,489381.468,6203452.096,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.984,-12.126,-0.646,,489373.504,6203442.926,,,,
,,,,-13.993,-12.13,-0.971,,489373.5,6203442.917,,,,
,,,,-13.993,-12.13,-1.295,,489373.5,6203442.917,,,,
,,,,-13.29,-11.516,-1.538,,489374.114,6203443.62,,,,
,,,,-11.848,-10.267,-1.648,,489375.363,6203445.062,,,,
,,,,-10.902,-9.444,-1.771,,489376.186,6203446.008,,,,
,,,,-9.551,-8.273,-1.776,,489377.357,6203447.359,,,,
,,,,-8.446,-7.314,-1.77,,489378.316,6203448.464,,,,
,,,,-7.597,-6.578,-1.772,,489379.052,6203449.313,,,,
,,,,-6.965,-6.029,-1.791,,489379.601,6203449.945,,,,
,,,,-6.34,-5.488,-1.782,,489380.142,6203450.57,,,,
,,,,-5.871,-5.08,-1.792,,489380.55,6203451.039,,,,
,,,,-5.483,-4.743,-1.808,,489380.887,6203451.427,,,,
,,,,-5.128,-4.436,-1.817,,489381.194,6203451.782,,,,
,,,,-4.814,-4.162,-1.825,,489381.468,6203452.096,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.979,-12.045,-0.644,,489373.585,6203442.931,,,,
,,,,-13.986,-12.047,-0.967,,489373.583,6203442.924,,,,
,,,,-13.965,-12.029,-1.289,,489373.601,6203442.945,,,,
,,,,-13.314,-11.464,-1.537,,489374.166,6203443.596,,,,
,,,,-11.865,-10.217,-1.646,,489375.413,6203445.045,,,,
,,,,-10.917,-9.397,-1.769,,489376.233,6203445.993,,,,
,,,,-9.568,-8.235,-1.774,,489377.395,6203447.342,,,,
,,,,-8.46,-7.279,-1.768,,489378.351,6203448.45,,,,
,,,,-7.62,-6.557,-1.773,,489379.073,6203449.29,,,,
,,,,-6.975,-5.999,-1.788,,489379.631,6203449.935,,,,
,,,,-6.354,-5.465,-1.781,,489380.165,6203450.556,,,,
,,,,-5.872,-5.049,-1.788,,489380.581,6203451.038,,,,
,,,,-5.495,-4.723,-1.807,,489380.907,6203451.415,,,,
,,,,-5.148,-4.425,-1.819,,489381.205,6203451.762,,,,
,,,,-4.835,-4.155,-1.828,,489381.475,6203452.075,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.979,-12.045,-0.644,,489373.585,6203442.931,,,,
,,,,-13.986,-12.047,-0.967,,489373.583,6203442.924,,,,
,,,,-13.965,-12.029,-1.289,,489373.601,6203442.945,,,,
,,,,-13.314,-11.464,-1.537,,489374.166,6203443.596,,,,
,,,,-11.865,-10.217,-1.646,,489375.413,6203445.045,,,,
,,,,-10.917,-9.397,-1.769,,489376.233,6203445.993,,,,
,,,,-9.568,-8.235,-1.774,,489377.395,6203447.342,,,,
,,,,-8.46,-7.279,-1.768,,489378.351,6203448.45,,,,
,,,,-7.62,-6.557,-1.773,,489379.073,6203449.29,,,,
,,,,-6.975,-5.999,-1.788,,489379.631,6203449.935,,,,
,,,,-6.354,-5.465,-1.781,,489380.165,6203450.556,,,,
,,,,-5.872,-5.049,-1.788,,489380.581,6203451.038,,,,
,,,,-5.495,-4.723,-1.807,,489380.907,6203451.415,,,,
,,,,-5.148,-4.425,-1.819,,489381.205,6203451.762,,,,
,,,,-4.835,-4.155,-1.828,,489381.475,6203452.075,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.334,-11.409,-1.535,,489374.221,6203443.576,,,,
,,,,-11.882,-10.166,-1.644,,489375.464,6203445.028,,,,
,,,,-10.961,-9.375,-1.771,,489376.255,6203445.949,,,,
,,,,-9.597,-8.208,-1.775,,489377.422,6203447.313,,,,
,,,,-8.483,-7.253,-1.768,,489378.377,6203448.427,,,,
,,,,-7.638,-6.53,-1.772,,489379.1,6203449.272,,,,
,,,,-6.991,-5.975,-1.787,,489379.655,6203449.919,,,,
,,,,-6.38,-5.453,-1.784,,489380.177,6203450.53,,,,
,,,,-5.9,-5.041,-1.792,,489380.589,6203451.01,,,,
,,,,-5.513,-4.709,-1.808,,489380.921,6203451.397,,,,
,,,,-5.156,-4.404,-1.817,,489381.226,6203451.754,,,,
,,,,-4.843,-4.134,-1.826,,489381.496,6203452.067,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.334,-11.409,-1.535,,489374.221,6203443.576,,,,
,,,,-11.882,-10.166,-1.644,,489375.464,6203445.028,,,,
,,,,-10.961,-9.375,-1.771,,489376.255,6203445.949,,,,
,,,,-9.597,-8.208,-1.775,,489377.422,6203447.313,,,,
,,,,-8.483,-7.253,-1.768,,489378.377,6203448.427,,,,
,,,,-7.638,-6.53,-1.772,,489379.1,6203449.272,,,,
,,,,-6.991,-5.975,-1.787,,489379.655,6203449.919,,,,
,,,,-6.38,-5.453,-1.784,,489380.177,6203450.53,,,,
,,,,-5.9,-5.041,-1.792,,489380.589,6203451.01,,,,
,,,,-5.513,-4.709,-1.808,,489380.921,6203451.397,,,,
,,,,-5.156,-4.404,-1.817,,489381.226,6203451.754,,,,
,,,,-4.843,-4.134,-1.826,,489381.496,6203452.067,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-14.008,-11.913,-0.642,,489373.717,6203442.902,,,,
,,,,-14.012,-11.912,-0.964,,489373.718,6203442.898,,,,
,,,,-14.03,-11.928,-1.288,,489373.702,6203442.88,,,,
,,,,-13.387,-11.377,-1.537,,489374.253,6203443.523,,,,
,,,,-11.895,-10.109,-1.641,,489375.521,6203445.015,,,,
,,,,-10.983,-9.331,-1.77,,489376.299,6203445.927,,,,
,,,,-9.615,-8.168,-1.773,,489377.462,6203447.295,,,,
,,,,-8.51,-7.227,-1.768,,489378.403,6203448.4,,,,
,,,,-7.653,-6.5,-1.771,,489379.13,6203449.257,,,,
,,,,-7.01,-5.951,-1.787,,489379.679,6203449.9,,,,
,,,,-6.395,-5.429,-1.783,,489380.201,6203450.515,,,,
,,,,-5.905,-5.011,-1.788,,489380.619,6203451.005,,,,
,,,,-5.52,-4.683,-1.805,,489380.947,6203451.39,,,,
,,,,-5.165,-4.382,-1.815,,489381.248,6203451.745,,,,
,,,,-4.859,-4.121,-1.827,,489381.509,6203452.051,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-14.008,-11.913,-0.642,,489373.717,6203442.902,,,,
,,,,-14.012,-11.912,-0.964,,489373.718,6203442.898,,,,
,,,,-14.03,-11.928,-1.288,,489373.702,6203442.88,,,,
,,,,-13.387,-11.377,-1.537,,489374.253,6203443.523,,,,
,,,,-11.895,-10.109,-1.641,,489375.521,6203445.015,,,,
,,,,-10.983,-9.331,-1.77,,489376.299,6203445.927,,,,
,,,,-9.615,-8.168,-1.773,,489377.462,6203447.295,,,,
,,,,-8.51,-7.227,-1.768,,489378.403,6203448.4,,,,
,,,,-7.653,-6.5,-1.771,,489379.13,6203449.257,,,,
,,,,-7.01,-5.951,-1.787,,489379.679,6203449.9,,,,
,,,,-6.395,-5.429,-1.783,,489380.201,6203450.515,,,,
,,,,-5.905,-5.011,-1.788,,489380.619,6203451.005,,,,
,,,,-5.52,-4.683,-1.805,,489380.947,6203451.39,,,,
,,,,-5.165,-4.382,-1.815,,489381.248,6203451.745,,,,
,,,,-4.859,-4.121,-1.827,,489381.509,6203452.051,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-14.125,-11.933,-1.293,,489373.697,6203442.785,,,,
,,,,-13.414,-11.328,-1.536,,489374.302,6203443.496,,,,
,,,,-11.902,-10.051,-1.637,,489375.579,6203445.008,,,,
,,,,-11.028,-9.309,-1.772,,489376.321,6203445.882,,,,
,,,,-9.634,-8.133,-1.772,,489377.497,6203447.276,,,,
,,,,-8.533,-7.2,-1.768,,489378.43,6203448.377,,,,
,,,,-7.677,-6.478,-1.771,,489379.152,6203449.233,,,,
,,,,-7.026,-5.927,-1.787,,489379.703,6203449.884,,,,
,,,,-6.403,-5.401,-1.781,,489380.229,6203450.507,,,,
,,,,-5.917,-4.99,-1.787,,489380.64,6203450.993,,,,
,,,,-5.534,-4.665,-1.805,,489380.965,6203451.376,,,,
,,,,-5.179,-4.365,-1.815,,489381.265,6203451.731,,,,
,,,,-4.86,-4.096,-1.823,,489381.534,6203452.05,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-14.125,-11.933,-1.293,,489373.697,6203442.785,,,,
,,,,-13.414,-11.328,-1.536,,489374.302,6203443.496,,,,
,,,,-11.902,-10.051,-1.637,,489375.579,6203445.008,,,,
,,,,-11.028,-9.309,-1.772,,489376.321,6203445.882,,,,
,,,,-9.634,-8.133,-1.772,,489377.497,6203447.276,,,,
,,,,-8.533,-7.2,-1.768,,489378.43,6203448.377,,,,
,,,,-7.677,-6.478,-1.771,,489379.152,6203449.233,,,,
,,,,-7.026,-5.927,-1.787,,489379.703,6203449.884,,,,
,,,,-6.403,-5.401,-1.781,,489380.229,6203450.507,,,,
,,,,-5.917,-4.99,-1.787,,489380.64,6203450.993,,,,
,,,,-5.534,-4.665,-1.805,,489380.965,6203451.376,,,,
,,,,-5.179,-4.365,-1.815,,489381.265,6203451.731,,,,
,,,,-4.86,-4.096,-1.823,,489381.534,6203452.05,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-14.046,-11.79,-0.961,,489373.84,6203442.864,,,,
,,,,-14.147,-11.875,-1.292,,489373.755,6203442.763,,,,
,,,,-13.431,-11.27,-1.534,,489374.36,6203443.479,,,,
,,,,-11.915,-9.998,-1.635,,489375.632,6203444.995,,,,
,,,,-11.051,-9.269,-1.771,,489376.361,6203445.859,,,,
,,,,-9.663,-8.105,-1.773,,489377.525,6203447.247,,,,
,,,,-8.552,-7.171,-1.768,,489378.459,6203448.358,,,,
,,,,-7.694,-6.452,-1.771,,489379.178,6203449.216,,,,
,,,,-7.042,-5.902,-1.786,,489379.728,6203449.868,,,,
,,,,-6.42,-5.381,-1.781,,489380.249,6203450.49,,,,
,,,,-5.93,-4.969,-1.786,,489380.661,6203450.98,,,,
,,,,-5.549,-4.648,-1.805,,489380.982,6203451.361,,,,
,,,,-5.189,-4.347,-1.814,,489381.283,6203451.721,,,,
,,,,-4.879,-4.085,-1.825,,489381.545,6203452.031,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-14.04,-11.789,-0.64,,489373.841,6203442.87,,,,
,,,,-14.046,-11.79,-0.961,,489373.84,6203442.864,,,,
,,,,-14.147,-11.875,-1.292,,489373.755,6203442.763,,,,
,,,,-13.431,-11.27,-1.534,,489374.36,6203443.479,,,,
,,,,-11.915,-9.998,-1.635,,489375.632,6203444.995,,,,
,,,,-7.93,-6.652,-1.271,,489378.978,6203448.98,,,,
,,,,-9.663,-8.105,-1.773,,489377.525,6203447.247,,,,
,,,,-8.552,-7.171,-1.768,,489378.459,6203448.358,,,,
,,,,-7.694,-6.452,-1.771,,489379.178,6203449.216,,,,
,,,,-7.042,-5.902,-1.786,,489379.728,6203449.868,,,,
,,,,-6.42,-5.381,-1.781,,489380.249,6203450.49,,,,
,,,,-5.93,-4.969,-1.786,,489380.661,6203450.98,,,,
,,,,-5.549,-4.648,-1.805,,489380.982,6203451.361,,,,
,,,,-5.189,-4.347,-1.814,,489381.283,6203451.721,,,,
,,,,-4.879,-4.085,-1.825,,489381.545,6203452.031,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,-13.448,-11.212,-1.532,,489374.418,6203443.462,,,,
,,,,-11.928,-9.945,-1.632,,489375.685,6203444.982,,,,
,,,,-7.905,-6.589,-1.264,,489379.041,6203449.005,,,,
,,,,-9.682,-8.07,-1.771,,489377.56,6203447.228,,,,
,,,,-8.566,-7.137,-1.766,,489378.493,6203448.344,,,,
,,,,-7.717,-6.43,-1.771,,489379.2,6203449.193,,,,
,,,,-7.063,-5.883,-1.787,,489379.747,6203449.847,,,,
,,,,-6.437,-5.361,-1.781,,489380.269,6203450.473,,,,
,,,,-5.94,-4.945,-1.784,,489380.685,6203450.97,,,,
,,,,-5.558,-4.625,-1.803,,489381.005,6203451.352,,,,
,,,,-5.203,-4.33,-1.814,,489381.3,6203451.707,,,,
